instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
291325189,1137989,BANKEX26JAN67300CE,"BANKEX",0,2026-01-29,67300,0.05,30,CE,BFO-OPT,BFO
292314117,1141852,BANKEX26JAN67300PE,"BANKEX",0,2026-01-29,67300,0.05,30,PE,BFO-OPT,BFO
293966853,1148308,BANKEX26JAN67200CE,"BANKEX",0,2026-01-29,67200,0.05,30,CE,BFO-OPT,BFO
294800133,1151563,BANKEX26JAN67200PE,"BANKEX",0,2026-01-29,67200,0.05,30,PE,BFO-OPT,BFO
291922181,1140321,BANKEX26JAN67100PE,"BANKEX",0,2026-01-29,67100,0.05,30,PE,BFO-OPT,BFO
294894597,1151932,BANKEX26JAN67100CE,"BANKEX",0,2026-01-29,67100,0.05,30,CE,BFO-OPT,BFO
292183301,1141341,BANKEX26JAN67000CE,"BANKEX",0,2026-01-29,67000,0.05,30,CE,BFO-OPT,BFO
294561797,1150632,BANKEX26JAN67000PE,"BANKEX",0,2026-01-29,67000,0.05,30,PE,BFO-OPT,BFO
292513029,1142629,BANKEX26JAN66900PE,"BANKEX",0,2026-01-29,66900,0.05,30,PE,BFO-OPT,BFO
293691397,1147232,BANKEX26JAN66900CE,"BANKEX",0,2026-01-29,66900,0.05,30,CE,BFO-OPT,BFO
292606469,1142994,BANKEX26JAN66800CE,"BANKEX",0,2026-01-29,66800,0.05,30,CE,BFO-OPT,BFO
293353733,1145913,BANKEX26JAN66800PE,"BANKEX",0,2026-01-29,66800,0.05,30,PE,BFO-OPT,BFO
293471493,1146373,BANKEX26JAN66700CE,"BANKEX",0,2026-01-29,66700,0.05,30,CE,BFO-OPT,BFO
291215877,1137562,BANKEX26JAN65100PE,"BANKEX",0,2026-01-29,65100,0.05,30,PE,BFO-OPT,BFO
294231045,1149340,BANKEX26JAN65100CE,"BANKEX",0,2026-01-29,65100,0.05,30,CE,BFO-OPT,BFO
291324165,1137985,BANKEX26JAN65000CE,"BANKEX",0,2026-01-29,65000,0.05,30,CE,BFO-OPT,BFO
292311301,1141841,BANKEX26JAN65000PE,"BANKEX",0,2026-01-29,65000,0.05,30,PE,BFO-OPT,BFO
292994821,1144511,BANKEX26JAN64900CE,"BANKEX",0,2026-01-29,64900,0.05,30,CE,BFO-OPT,BFO
293764613,1147518,BANKEX26JAN64900PE,"BANKEX",0,2026-01-29,64900,0.05,30,PE,BFO-OPT,BFO
292684549,1143299,BANKEX26JAN64800PE,"BANKEX",0,2026-01-29,64800,0.05,30,PE,BFO-OPT,BFO
293863685,1147905,BANKEX26JAN64800CE,"BANKEX",0,2026-01-29,64800,0.05,30,CE,BFO-OPT,BFO
292797957,1143742,BANKEX26JAN64700CE,"BANKEX",0,2026-01-29,64700,0.05,30,CE,BFO-OPT,BFO
293576709,1146784,BANKEX26JAN64700PE,"BANKEX",0,2026-01-29,64700,0.05,30,PE,BFO-OPT,BFO
292512517,1142627,BANKEX26JAN64600PE,"BANKEX",0,2026-01-29,64600,0.05,30,PE,BFO-OPT,BFO
293689349,1147224,BANKEX26JAN64600CE,"BANKEX",0,2026-01-29,64600,0.05,30,CE,BFO-OPT,BFO
292604933,1142988,BANKEX26JAN64500CE,"BANKEX",0,2026-01-29,64500,0.05,30,CE,BFO-OPT,BFO
293350917,1145902,BANKEX26JAN64500PE,"BANKEX",0,2026-01-29,64500,0.05,30,PE,BFO-OPT,BFO
293470213,1146368,BANKEX26JAN64400CE,"BANKEX",0,2026-01-29,64400,0.05,30,CE,BFO-OPT,BFO
294202373,1149228,BANKEX26JAN64400PE,"BANKEX",0,2026-01-29,64400,0.05,30,PE,BFO-OPT,BFO
292375045,1142090,BANKEX26JAN64300CE,"BANKEX",0,2026-01-29,64300,0.05,30,CE,BFO-OPT,BFO
293089285,1144880,BANKEX26JAN64300PE,"BANKEX",0,2026-01-29,64300,0.05,30,PE,BFO-OPT,BFO
293225733,1145413,BANKEX26JAN64200CE,"BANKEX",0,2026-01-29,64200,0.05,30,CE,BFO-OPT,BFO
293935621,1148186,BANKEX26JAN64200PE,"BANKEX",0,2026-01-29,64200,0.05,30,PE,BFO-OPT,BFO
292858885,1143980,BANKEX26JAN64100PE,"BANKEX",0,2026-01-29,64100,0.05,30,PE,BFO-OPT,BFO
294080773,1148753,BANKEX26JAN64100CE,"BANKEX",0,2026-01-29,64100,0.05,30,CE,BFO-OPT,BFO
292966405,1144400,BANKEX26JAN64000CE,"BANKEX",0,2026-01-29,64000,0.05,30,CE,BFO-OPT,BFO
293744389,1147439,BANKEX26JAN64000PE,"BANKEX",0,2026-01-29,64000,0.05,30,PE,BFO-OPT,BFO
291450885,1138480,BANKEX26JAN63900PE,"BANKEX",0,2026-01-29,63900,0.05,30,PE,BFO-OPT,BFO
294502917,1150402,BANKEX26JAN63900CE,"BANKEX",0,2026-01-29,63900,0.05,30,CE,BFO-OPT,BFO
291552005,1138875,BANKEX26JAN63800CE,"BANKEX",0,2026-01-29,63800,0.05,30,CE,BFO-OPT,BFO
294120709,1148909,BANKEX26JAN63800PE,"BANKEX",0,2026-01-29,63800,0.05,30,PE,BFO-OPT,BFO
291236101,1137641,BANKEX26JAN63700PE,"BANKEX",0,2026-01-29,63700,0.05,30,PE,BFO-OPT,BFO
294254341,1149431,BANKEX26JAN63700CE,"BANKEX",0,2026-01-29,63700,0.05,30,CE,BFO-OPT,BFO
291342853,1138058,BANKEX26JAN63600CE,"BANKEX",0,2026-01-29,63600,0.05,30,CE,BFO-OPT,BFO
292346373,1141978,BANKEX26JAN63600PE,"BANKEX",0,2026-01-29,63600,0.05,30,PE,BFO-OPT,BFO
293992453,1148408,BANKEX26JAN63500CE,"BANKEX",0,2026-01-29,63500,0.05,30,CE,BFO-OPT,BFO
294816517,1151627,BANKEX26JAN63500PE,"BANKEX",0,2026-01-29,63500,0.05,30,PE,BFO-OPT,BFO
291119109,1137184,BANKEX26JAN63400CE,"BANKEX",0,2026-01-29,63400,0.05,30,CE,BFO-OPT,BFO
291971077,1140512,BANKEX26JAN63400PE,"BANKEX",0,2026-01-29,63400,0.05,30,PE,BFO-OPT,BFO
292215557,1141467,BANKEX26JAN63300CE,"BANKEX",0,2026-01-29,63300,0.05,30,CE,BFO-OPT,BFO
294588165,1150735,BANKEX26JAN63300PE,"BANKEX",0,2026-01-29,63300,0.05,30,PE,BFO-OPT,BFO
291635717,1139202,BANKEX26JAN63200PE,"BANKEX",0,2026-01-29,63200,0.05,30,PE,BFO-OPT,BFO
294729989,1151289,BANKEX26JAN63200CE,"BANKEX",0,2026-01-29,63200,0.05,30,CE,BFO-OPT,BFO
291785477,1139787,BANKEX26JAN63100CE,"BANKEX",0,2026-01-29,63100,0.05,30,CE,BFO-OPT,BFO
292748293,1143548,BANKEX26JAN63100PE,"BANKEX",0,2026-01-29,63100,0.05,30,PE,BFO-OPT,BFO
291418373,1138353,BANKEX26JAN63000PE,"BANKEX",0,2026-01-29,63000,0.05,30,PE,BFO-OPT,BFO
294468869,1150269,BANKEX26JAN63000CE,"BANKEX",0,2026-01-29,63000,0.05,30,CE,BFO-OPT,BFO
292403461,1142201,BANKEX26JAN62900CE,"BANKEX",0,2026-01-29,62900,0.05,30,CE,BFO-OPT,BFO
293115909,1144984,BANKEX26JAN62900PE,"BANKEX",0,2026-01-29,62900,0.05,30,PE,BFO-OPT,BFO
293257221,1145536,BANKEX26JAN62800CE,"BANKEX",0,2026-01-29,62800,0.05,30,CE,BFO-OPT,BFO
293963525,1148295,BANKEX26JAN62800PE,"BANKEX",0,2026-01-29,62800,0.05,30,PE,BFO-OPT,BFO
292075525,1140920,BANKEX26JAN62700CE,"BANKEX",0,2026-01-29,62700,0.05,30,CE,BFO-OPT,BFO
292877317,1144052,BANKEX26JAN62700PE,"BANKEX",0,2026-01-29,62700,0.05,30,PE,BFO-OPT,BFO
292994309,1144509,BANKEX26JAN62600CE,"BANKEX",0,2026-01-29,62600,0.05,30,CE,BFO-OPT,BFO
293761797,1147507,BANKEX26JAN62600PE,"BANKEX",0,2026-01-29,62600,0.05,30,PE,BFO-OPT,BFO
292679941,1143281,BANKEX26JAN62500PE,"BANKEX",0,2026-01-29,62500,0.05,30,PE,BFO-OPT,BFO
293862149,1147899,BANKEX26JAN62500CE,"BANKEX",0,2026-01-29,62500,0.05,30,CE,BFO-OPT,BFO
292794885,1143730,BANKEX26JAN62400CE,"BANKEX",0,2026-01-29,62400,0.05,30,CE,BFO-OPT,BFO
293572101,1146766,BANKEX26JAN62400PE,"BANKEX",0,2026-01-29,62400,0.05,30,PE,BFO-OPT,BFO
293687301,1147216,BANKEX26JAN62300CE,"BANKEX",0,2026-01-29,62300,0.05,30,CE,BFO-OPT,BFO
294448645,1150190,BANKEX26JAN62300PE,"BANKEX",0,2026-01-29,62300,0.05,30,PE,BFO-OPT,BFO
292604421,1142986,BANKEX26JAN62200CE,"BANKEX",0,2026-01-29,62200,0.05,30,CE,BFO-OPT,BFO
293349637,1145897,BANKEX26JAN62200PE,"BANKEX",0,2026-01-29,62200,0.05,30,PE,BFO-OPT,BFO
293467653,1146358,BANKEX26JAN62100CE,"BANKEX",0,2026-01-29,62100,0.05,30,CE,BFO-OPT,BFO
294201093,1149223,BANKEX26JAN62100PE,"BANKEX",0,2026-01-29,62100,0.05,30,PE,BFO-OPT,BFO
293085189,1144864,BANKEX26JAN62000PE,"BANKEX",0,2026-01-29,62000,0.05,30,PE,BFO-OPT,BFO
294329605,1149725,BANKEX26JAN62000CE,"BANKEX",0,2026-01-29,62000,0.05,30,CE,BFO-OPT,BFO
293799941,1147656,BANKEX26JAN61900CE,"BANKEX",0,2026-01-29,61900,0.05,30,CE,BFO-OPT,BFO
294619909,1150859,BANKEX26JAN61900PE,"BANKEX",0,2026-01-29,61900,0.05,30,PE,BFO-OPT,BFO
291668741,1139331,BANKEX26JAN61800PE,"BANKEX",0,2026-01-29,61800,0.05,30,PE,BFO-OPT,BFO
294750981,1151371,BANKEX26JAN61800CE,"BANKEX",0,2026-01-29,61800,0.05,30,CE,BFO-OPT,BFO
291820293,1139923,BANKEX26JAN61700CE,"BANKEX",0,2026-01-29,61700,0.05,30,CE,BFO-OPT,BFO
294366213,1149868,BANKEX26JAN61700PE,"BANKEX",0,2026-01-29,61700,0.05,30,PE,BFO-OPT,BFO
291449605,1138475,BANKEX26JAN61600PE,"BANKEX",0,2026-01-29,61600,0.05,30,PE,BFO-OPT,BFO
294499077,1150387,BANKEX26JAN61600CE,"BANKEX",0,2026-01-29,61600,0.05,30,CE,BFO-OPT,BFO
291549957,1138867,BANKEX26JAN61500CE,"BANKEX",0,2026-01-29,61500,0.05,30,CE,BFO-OPT,BFO
292583685,1142905,BANKEX26JAN61500PE,"BANKEX",0,2026-01-29,61500,0.05,30,PE,BFO-OPT,BFO
291235333,1137638,BANKEX26JAN61400PE,"BANKEX",0,2026-01-29,61400,0.05,30,PE,BFO-OPT,BFO
294251525,1149420,BANKEX26JAN61400CE,"BANKEX",0,2026-01-29,61400,0.05,30,CE,BFO-OPT,BFO
291338245,1138040,BANKEX26JAN61300CE,"BANKEX",0,2026-01-29,61300,0.05,30,CE,BFO-OPT,BFO
292345349,1141974,BANKEX26JAN61300PE,"BANKEX",0,2026-01-29,61300,0.05,30,PE,BFO-OPT,BFO
292493573,1142553,BANKEX26JAN61200CE,"BANKEX",0,2026-01-29,61200,0.05,30,CE,BFO-OPT,BFO
294814981,1151621,BANKEX26JAN61200PE,"BANKEX",0,2026-01-29,61200,0.05,30,PE,BFO-OPT,BFO
291115269,1137169,BANKEX26JAN61100CE,"BANKEX",0,2026-01-29,61100,0.05,30,CE,BFO-OPT,BFO
291966725,1140495,BANKEX26JAN61100PE,"BANKEX",0,2026-01-29,61100,0.05,30,PE,BFO-OPT,BFO
292210181,1141446,BANKEX26JAN61000CE,"BANKEX",0,2026-01-29,61000,0.05,30,CE,BFO-OPT,BFO
292943877,1144312,BANKEX26JAN61000PE,"BANKEX",0,2026-01-29,61000,0.05,30,PE,BFO-OPT,BFO
292530693,1142698,BANKEX26JAN60900PE,"BANKEX",0,2026-01-29,60900,0.05,30,PE,BFO-OPT,BFO
293702917,1147277,BANKEX26JAN60900CE,"BANKEX",0,2026-01-29,60900,0.05,30,CE,BFO-OPT,BFO
292619269,1143044,BANKEX26JAN60800CE,"BANKEX",0,2026-01-29,60800,0.05,30,CE,BFO-OPT,BFO
293378821,1146011,BANKEX26JAN60800PE,"BANKEX",0,2026-01-29,60800,0.05,30,PE,BFO-OPT,BFO
293490181,1146446,BANKEX26JAN60700CE,"BANKEX",0,2026-01-29,60700,0.05,30,CE,BFO-OPT,BFO
294225413,1149318,BANKEX26JAN60700PE,"BANKEX",0,2026-01-29,60700,0.05,30,PE,BFO-OPT,BFO
292403205,1142200,BANKEX26JAN60600CE,"BANKEX",0,2026-01-29,60600,0.05,30,CE,BFO-OPT,BFO
293112581,1144971,BANKEX26JAN60600PE,"BANKEX",0,2026-01-29,60600,0.05,30,PE,BFO-OPT,BFO
293253893,1145523,BANKEX26JAN60500CE,"BANKEX",0,2026-01-29,60500,0.05,30,CE,BFO-OPT,BFO
293960197,1148282,BANKEX26JAN60500PE,"BANKEX",0,2026-01-29,60500,0.05,30,PE,BFO-OPT,BFO
292876037,1144047,BANKEX26JAN60400PE,"BANKEX",0,2026-01-29,60400,0.05,30,PE,BFO-OPT,BFO
294105861,1148851,BANKEX26JAN60400CE,"BANKEX",0,2026-01-29,60400,0.05,30,CE,BFO-OPT,BFO
292992261,1144501,BANKEX26JAN60300CE,"BANKEX",0,2026-01-29,60300,0.05,30,CE,BFO-OPT,BFO
293758725,1147495,BANKEX26JAN60300PE,"BANKEX",0,2026-01-29,60300,0.05,30,PE,BFO-OPT,BFO
293859333,1147888,BANKEX26JAN60200CE,"BANKEX",0,2026-01-29,60200,0.05,30,CE,BFO-OPT,BFO
294704389,1151189,BANKEX26JAN60200PE,"BANKEX",0,2026-01-29,60200,0.05,30,PE,BFO-OPT,BFO
292793605,1143725,BANKEX26JAN60100CE,"BANKEX",0,2026-01-29,60100,0.05,30,CE,BFO-OPT,BFO
293570821,1146761,BANKEX26JAN60100PE,"BANKEX",0,2026-01-29,60100,0.05,30,PE,BFO-OPT,BFO
293685253,1147208,BANKEX26JAN60000CE,"BANKEX",0,2026-01-29,60000,0.05,30,CE,BFO-OPT,BFO
294447877,1150187,BANKEX26JAN60000PE,"BANKEX",0,2026-01-29,60000,0.05,30,PE,BFO-OPT,BFO
291399173,1138278,BANKEX26JAN59900PE,"BANKEX",0,2026-01-29,59900,0.05,30,PE,BFO-OPT,BFO
294446597,1150182,BANKEX26JAN59900CE,"BANKEX",0,2026-01-29,59900,0.05,30,CE,BFO-OPT,BFO
293341445,1145865,BANKEX26JAN59800CE,"BANKEX",0,2026-01-29,59800,0.05,30,CE,BFO-OPT,BFO
294055941,1148656,BANKEX26JAN59800PE,"BANKEX",0,2026-01-29,59800,0.05,30,PE,BFO-OPT,BFO
291187205,1137450,BANKEX26JAN59700PE,"BANKEX",0,2026-01-29,59700,0.05,30,PE,BFO-OPT,BFO
294198533,1149213,BANKEX26JAN59700CE,"BANKEX",0,2026-01-29,59700,0.05,30,CE,BFO-OPT,BFO
291301637,1137897,BANKEX26JAN59600CE,"BANKEX",0,2026-01-29,59600,0.05,30,CE,BFO-OPT,BFO
293822469,1147744,BANKEX26JAN59600PE,"BANKEX",0,2026-01-29,59600,0.05,30,PE,BFO-OPT,BFO
293931525,1148170,BANKEX26JAN59500CE,"BANKEX",0,2026-01-29,59500,0.05,30,CE,BFO-OPT,BFO
294777349,1151474,BANKEX26JAN59500PE,"BANKEX",0,2026-01-29,59500,0.05,30,PE,BFO-OPT,BFO
291865861,1140101,BANKEX26JAN59400PE,"BANKEX",0,2026-01-29,59400,0.05,30,PE,BFO-OPT,BFO
294867973,1151828,BANKEX26JAN59400CE,"BANKEX",0,2026-01-29,59400,0.05,30,CE,BFO-OPT,BFO
293741829,1147429,BANKEX26JAN59300CE,"BANKEX",0,2026-01-29,59300,0.05,30,CE,BFO-OPT,BFO
294534661,1150526,BANKEX26JAN59300PE,"BANKEX",0,2026-01-29,59300,0.05,30,PE,BFO-OPT,BFO
291581701,1138991,BANKEX26JAN59200PE,"BANKEX",0,2026-01-29,59200,0.05,30,PE,BFO-OPT,BFO
294673413,1151068,BANKEX26JAN59200CE,"BANKEX",0,2026-01-29,59200,0.05,30,CE,BFO-OPT,BFO
291729925,1139570,BANKEX26JAN59100CE,"BANKEX",0,2026-01-29,59100,0.05,30,CE,BFO-OPT,BFO
294279685,1149530,BANKEX26JAN59100PE,"BANKEX",0,2026-01-29,59100,0.05,30,PE,BFO-OPT,BFO
291370757,1138167,BANKEX26JAN59000PE,"BANKEX",0,2026-01-29,59000,0.05,30,PE,BFO-OPT,BFO
294421765,1150085,BANKEX26JAN59000CE,"BANKEX",0,2026-01-29,59000,0.05,30,CE,BFO-OPT,BFO
292340741,1141956,BANKEX26JAN58900CE,"BANKEX",0,2026-01-29,58900,0.05,30,CE,BFO-OPT,BFO
293056517,1144752,BANKEX26JAN58900PE,"BANKEX",0,2026-01-29,58900,0.05,30,PE,BFO-OPT,BFO
291763461,1139701,BANKEX26JAN58800PE,"BANKEX",0,2026-01-29,58800,0.05,30,PE,BFO-OPT,BFO
293196293,1145298,BANKEX26JAN58800CE,"BANKEX",0,2026-01-29,58800,0.05,30,CE,BFO-OPT,BFO
291952901,1140441,BANKEX26JAN58700CE,"BANKEX",0,2026-01-29,58700,0.05,30,CE,BFO-OPT,BFO
292838917,1143902,BANKEX26JAN58700PE,"BANKEX",0,2026-01-29,58700,0.05,30,PE,BFO-OPT,BFO
292937221,1144286,BANKEX26JAN58600CE,"BANKEX",0,2026-01-29,58600,0.05,30,CE,BFO-OPT,BFO
293726213,1147368,BANKEX26JAN58600PE,"BANKEX",0,2026-01-29,58600,0.05,30,PE,BFO-OPT,BFO
291631109,1139184,BANKEX26JAN58500CE,"BANKEX",0,2026-01-29,58500,0.05,30,CE,BFO-OPT,BFO
292641541,1143131,BANKEX26JAN58500PE,"BANKEX",0,2026-01-29,58500,0.05,30,PE,BFO-OPT,BFO
292743429,1143529,BANKEX26JAN58400CE,"BANKEX",0,2026-01-29,58400,0.05,30,CE,BFO-OPT,BFO
293521925,1146570,BANKEX26JAN58400PE,"BANKEX",0,2026-01-29,58400,0.05,30,PE,BFO-OPT,BFO
292434437,1142322,BANKEX26JAN58300PE,"BANKEX",0,2026-01-29,58300,0.05,30,PE,BFO-OPT,BFO
293641221,1147036,BANKEX26JAN58300CE,"BANKEX",0,2026-01-29,58300,0.05,30,CE,BFO-OPT,BFO
292568069,1142844,BANKEX26JAN58200CE,"BANKEX",0,2026-01-29,58200,0.05,30,CE,BFO-OPT,BFO
293291013,1145668,BANKEX26JAN58200PE,"BANKEX",0,2026-01-29,58200,0.05,30,PE,BFO-OPT,BFO
293428997,1146207,BANKEX26JAN58100CE,"BANKEX",0,2026-01-29,58100,0.05,30,CE,BFO-OPT,BFO
294143237,1148997,BANKEX26JAN58100PE,"BANKEX",0,2026-01-29,58100,0.05,30,PE,BFO-OPT,BFO
292304645,1141815,BANKEX26JAN58000CE,"BANKEX",0,2026-01-29,58000,0.05,30,CE,BFO-OPT,BFO
293022725,1144620,BANKEX26JAN58000PE,"BANKEX",0,2026-01-29,58000,0.05,30,PE,BFO-OPT,BFO
293756165,1147485,BANKEX26JAN57900CE,"BANKEX",0,2026-01-29,57900,0.05,30,CE,BFO-OPT,BFO
294557189,1150614,BANKEX26JAN57900PE,"BANKEX",0,2026-01-29,57900,0.05,30,PE,BFO-OPT,BFO
291605765,1139085,BANKEX26JAN57800PE,"BANKEX",0,2026-01-29,57800,0.05,30,PE,BFO-OPT,BFO
294702341,1151181,BANKEX26JAN57800CE,"BANKEX",0,2026-01-29,57800,0.05,30,CE,BFO-OPT,BFO
295255045,1153340,BANKEX26JAN57700PE,"BANKEX",0,2026-01-29,57700,0.05,30,PE,BFO-OPT,BFO
295399685,1153905,BANKEX26JAN57700CE,"BANKEX",0,2026-01-29,57700,0.05,30,CE,BFO-OPT,BFO
295164421,1152986,BANKEX26JAN57600PE,"BANKEX",0,2026-01-29,57600,0.05,30,PE,BFO-OPT,BFO
295306245,1153540,BANKEX26JAN57600CE,"BANKEX",0,2026-01-29,57600,0.05,30,CE,BFO-OPT,BFO
295198725,1153120,BANKEX26JAN57500PE,"BANKEX",0,2026-01-29,57500,0.05,30,PE,BFO-OPT,BFO
295210245,1153165,BANKEX26JAN57500CE,"BANKEX",0,2026-01-29,57500,0.05,30,CE,BFO-OPT,BFO
295242245,1153290,BANKEX26JAN57400CE,"BANKEX",0,2026-01-29,57400,0.05,30,CE,BFO-OPT,BFO
295387909,1153859,BANKEX26JAN57400PE,"BANKEX",0,2026-01-29,57400,0.05,30,PE,BFO-OPT,BFO
295827717,1155577,BANKEX26JAN57300CE,"BANKEX",0,2026-01-29,57300,0.05,30,CE,BFO-OPT,BFO
295868677,1155737,BANKEX26JAN57300PE,"BANKEX",0,2026-01-29,57300,0.05,30,PE,BFO-OPT,BFO
209964293,820173,BANKEX26JAN57200CE,"BANKEX",0,2026-01-29,57200,0.05,30,CE,BFO-OPT,BFO
210119685,820780,BANKEX26JAN57200PE,"BANKEX",0,2026-01-29,57200,0.05,30,PE,BFO-OPT,BFO
210023173,820403,BANKEX26JAN57100PE,"BANKEX",0,2026-01-29,57100,0.05,30,PE,BFO-OPT,BFO
210175749,820999,BANKEX26JAN57100CE,"BANKEX",0,2026-01-29,57100,0.05,30,CE,BFO-OPT,BFO
210059013,820543,BANKEX26JAN57000PE,"BANKEX",0,2026-01-29,57000,0.05,30,PE,BFO-OPT,BFO
210213381,821146,BANKEX26JAN57000CE,"BANKEX",0,2026-01-29,57000,0.05,30,CE,BFO-OPT,BFO
210020869,820394,BANKEX26JAN56900PE,"BANKEX",0,2026-01-29,56900,0.05,30,PE,BFO-OPT,BFO
210171909,820984,BANKEX26JAN56900CE,"BANKEX",0,2026-01-29,56900,0.05,30,CE,BFO-OPT,BFO
210311941,821531,BANKEX26JAN56800CE,"BANKEX",0,2026-01-29,56800,0.05,30,CE,BFO-OPT,BFO
210332165,821610,BANKEX26JAN56800PE,"BANKEX",0,2026-01-29,56800,0.05,30,PE,BFO-OPT,BFO
210304773,821503,BANKEX26JAN56700PE,"BANKEX",0,2026-01-29,56700,0.05,30,PE,BFO-OPT,BFO
210335749,821624,BANKEX26JAN56700CE,"BANKEX",0,2026-01-29,56700,0.05,30,CE,BFO-OPT,BFO
210308101,821516,BANKEX26JAN56600CE,"BANKEX",0,2026-01-29,56600,0.05,30,CE,BFO-OPT,BFO
210327301,821591,BANKEX26JAN56600PE,"BANKEX",0,2026-01-29,56600,0.05,30,PE,BFO-OPT,BFO
210566405,822525,BANKEX26JAN56500CE,"BANKEX",0,2026-01-29,56500,0.05,30,CE,BFO-OPT,BFO
210596357,822642,BANKEX26JAN56500PE,"BANKEX",0,2026-01-29,56500,0.05,30,PE,BFO-OPT,BFO
213235973,832953,BANKEX26JAN56400CE,"BANKEX",0,2026-01-29,56400,0.05,30,CE,BFO-OPT,BFO
213265925,833070,BANKEX26JAN56400PE,"BANKEX",0,2026-01-29,56400,0.05,30,PE,BFO-OPT,BFO
209980677,820237,BANKEX26FEB57400PE,"BANKEX",0,2026-02-26,57400,0.05,30,PE,BFO-OPT,BFO
210129413,820818,BANKEX26FEB57400CE,"BANKEX",0,2026-02-26,57400,0.05,30,CE,BFO-OPT,BFO
297389061,1161676,BANKEX26FEB70400CE,"BANKEX",0,2026-02-26,70400,0.05,30,CE,BFO-OPT,BFO
297390597,1161682,BANKEX26FEB72700CE,"BANKEX",0,2026-02-26,72700,0.05,30,CE,BFO-OPT,BFO
297403653,1161733,BANKEX26FEB68100PE,"BANKEX",0,2026-02-26,68100,0.05,30,PE,BFO-OPT,BFO
297410565,1161760,BANKEX26FEB59700CE,"BANKEX",0,2026-02-26,59700,0.05,30,CE,BFO-OPT,BFO
297412357,1161767,BANKEX26FEB62100PE,"BANKEX",0,2026-02-26,62100,0.05,30,PE,BFO-OPT,BFO
297413893,1161773,BANKEX26FEB64400PE,"BANKEX",0,2026-02-26,64400,0.05,30,PE,BFO-OPT,BFO
297414661,1161776,BANKEX26FEB66700PE,"BANKEX",0,2026-02-26,66700,0.05,30,PE,BFO-OPT,BFO
297423109,1161809,BANKEX26FEB60700PE,"BANKEX",0,2026-02-26,60700,0.05,30,PE,BFO-OPT,BFO
297424133,1161813,BANKEX26FEB67400CE,"BANKEX",0,2026-02-26,67400,0.05,30,CE,BFO-OPT,BFO
297424389,1161814,BANKEX26FEB69700CE,"BANKEX",0,2026-02-26,69700,0.05,30,CE,BFO-OPT,BFO
297426693,1161823,BANKEX26FEB72100PE,"BANKEX",0,2026-02-26,72100,0.05,30,PE,BFO-OPT,BFO
297427717,1161827,BANKEX26FEB74400PE,"BANKEX",0,2026-02-26,74400,0.05,30,PE,BFO-OPT,BFO
297436677,1161862,BANKEX26FEB63700CE,"BANKEX",0,2026-02-26,63700,0.05,30,CE,BFO-OPT,BFO
297440517,1161877,BANKEX26FEB70700PE,"BANKEX",0,2026-02-26,70700,0.05,30,PE,BFO-OPT,BFO
297464581,1161971,BANKEX26FEB68000CE,"BANKEX",0,2026-02-26,68000,0.05,30,CE,BFO-OPT,BFO
297471493,1161998,BANKEX26FEB62000CE,"BANKEX",0,2026-02-26,62000,0.05,30,CE,BFO-OPT,BFO
297473029,1162004,BANKEX26FEB64300CE,"BANKEX",0,2026-02-26,64300,0.05,30,CE,BFO-OPT,BFO
297484037,1162047,BANKEX26FEB60600CE,"BANKEX",0,2026-02-26,60600,0.05,30,CE,BFO-OPT,BFO
297490181,1162071,BANKEX26FEB72000CE,"BANKEX",0,2026-02-26,72000,0.05,30,CE,BFO-OPT,BFO
297491205,1162075,BANKEX26FEB74300CE,"BANKEX",0,2026-02-26,74300,0.05,30,CE,BFO-OPT,BFO
297500933,1162113,BANKEX26FEB70600CE,"BANKEX",0,2026-02-26,70600,0.05,30,CE,BFO-OPT,BFO
297502213,1162118,BANKEX26FEB72900CE,"BANKEX",0,2026-02-26,72900,0.05,30,CE,BFO-OPT,BFO
297516549,1162174,BANKEX26FEB66000PE,"BANKEX",0,2026-02-26,66000,0.05,30,PE,BFO-OPT,BFO
297518085,1162180,BANKEX26FEB68300PE,"BANKEX",0,2026-02-26,68300,0.05,30,PE,BFO-OPT,BFO
297527301,1162216,BANKEX26FEB59900CE,"BANKEX",0,2026-02-26,59900,0.05,30,CE,BFO-OPT,BFO
297528069,1162219,BANKEX26FEB60000PE,"BANKEX",0,2026-02-26,60000,0.05,30,PE,BFO-OPT,BFO
297529861,1162226,BANKEX26FEB62300PE,"BANKEX",0,2026-02-26,62300,0.05,30,PE,BFO-OPT,BFO
297530885,1162230,BANKEX26FEB64600PE,"BANKEX",0,2026-02-26,64600,0.05,30,PE,BFO-OPT,BFO
297532421,1162236,BANKEX26FEB66900PE,"BANKEX",0,2026-02-26,66900,0.05,30,PE,BFO-OPT,BFO
297532933,1162238,BANKEX26FEB69000CE,"BANKEX",0,2026-02-26,69000,0.05,30,CE,BFO-OPT,BFO
297544965,1162285,BANKEX26FEB60900PE,"BANKEX",0,2026-02-26,60900,0.05,30,PE,BFO-OPT,BFO
297545989,1162289,BANKEX26FEB65300CE,"BANKEX",0,2026-02-26,65300,0.05,30,CE,BFO-OPT,BFO
297546501,1162291,BANKEX26FEB67600CE,"BANKEX",0,2026-02-26,67600,0.05,30,CE,BFO-OPT,BFO
297547013,1162293,BANKEX26FEB69900CE,"BANKEX",0,2026-02-26,69900,0.05,30,CE,BFO-OPT,BFO
